Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Product Image 1 Url,Product Image 2 Url
,suit-midnight-blue-2p,Midnight Blue Suit - 2 Piece,Elegant Midnight Blue for special occasions,"Luxurious midnight blue suit that appears nearly black in low light but reveals rich blue tones in natural light. Perfect alternative to black for formal events.",published,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,1500,,,,6203.39.10,USA,,Super 130s Wool,wedding-suits,suits,Midnight Blue,TRUE,,,Midnight Blue Suit 42L 2-Piece,KCT-MIDNIGHT BLUE-42L-2P,,FALSE,TRUE,1500,,,,,,,Super 130s Wool,332.99,369.99,Size,42L,Type,2-Piece,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-back.jpg
,suit-midnight-blue-2p,Midnight Blue Suit - 2 Piece,Elegant Midnight Blue for special occasions,"Luxurious midnight blue suit that appears nearly black in low light but reveals rich blue tones in natural light. Perfect alternative to black for formal events.",published,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,1600,,,,6203.39.10,USA,,Super 130s Wool,wedding-suits,suits,Midnight Blue,TRUE,,,Midnight Blue Suit 42L 3-Piece,KCT-MIDNIGHT BLUE-42L-3P,,FALSE,TRUE,1600,,,,,,,Super 130s Wool,359.99,399.99,Size,42L,Type,3-Piece,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-back.jpg
,suit-midnight-blue-2p,Midnight Blue Suit - 2 Piece,Elegant Midnight Blue for special occasions,"Luxurious midnight blue suit that appears nearly black in low light but reveals rich blue tones in natural light. Perfect alternative to black for formal events.",published,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,1500,,,,6203.39.10,USA,,Super 130s Wool,wedding-suits,suits,Midnight Blue,TRUE,,,Midnight Blue Suit 44L 2-Piece,KCT-MIDNIGHT BLUE-44L-2P,,FALSE,TRUE,1500,,,,,,,Super 130s Wool,332.99,369.99,Size,44L,Type,2-Piece,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-back.jpg
,suit-midnight-blue-2p,Midnight Blue Suit - 2 Piece,Elegant Midnight Blue for special occasions,"Luxurious midnight blue suit that appears nearly black in low light but reveals rich blue tones in natural light. Perfect alternative to black for formal events.",published,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,1600,,,,6203.39.10,USA,,Super 130s Wool,wedding-suits,suits,Midnight Blue,TRUE,,,Midnight Blue Suit 44L 3-Piece,KCT-MIDNIGHT BLUE-44L-3P,,FALSE,TRUE,1600,,,,,,,Super 130s Wool,359.99,399.99,Size,44L,Type,3-Piece,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-back.jpg
,suit-burgundy-2p,Burgundy Suit - 2 Piece,Bold Burgundy Suit for special events,"Statement burgundy suit perfect for cocktail parties, holiday events, and occasions where you want to stand out. Features rich color and impeccable tailoring.",published,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool,event-suits,suits,Burgundy,TRUE,,,Burgundy Suit 40S 2-Piece,KCT-BURGUNDY-40S-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool,287.99,319.99,Size,40S,Type,2-Piece,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,https://kct-menswear.com/images/suits/suit-burgundy-2p-back.jpg
,suit-burgundy-2p,Burgundy Suit - 2 Piece,Bold Burgundy Suit for special events,"Statement burgundy suit perfect for cocktail parties, holiday events, and occasions where you want to stand out. Features rich color and impeccable tailoring.",published,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool,event-suits,suits,Burgundy,TRUE,,,Burgundy Suit 40S 3-Piece,KCT-BURGUNDY-40S-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool,305.99,339.99,Size,40S,Type,3-Piece,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,https://kct-menswear.com/images/suits/suit-burgundy-2p-back.jpg
,suit-burgundy-2p,Burgundy Suit - 2 Piece,Bold Burgundy Suit for special events,"Statement burgundy suit perfect for cocktail parties, holiday events, and occasions where you want to stand out. Features rich color and impeccable tailoring.",published,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool,event-suits,suits,Burgundy,TRUE,,,Burgundy Suit 42S 2-Piece,KCT-BURGUNDY-42S-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool,287.99,319.99,Size,42S,Type,2-Piece,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,https://kct-menswear.com/images/suits/suit-burgundy-2p-back.jpg
,suit-burgundy-2p,Burgundy Suit - 2 Piece,Bold Burgundy Suit for special events,"Statement burgundy suit perfect for cocktail parties, holiday events, and occasions where you want to stand out. Features rich color and impeccable tailoring.",published,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool,event-suits,suits,Burgundy,TRUE,,,Burgundy Suit 42S 3-Piece,KCT-BURGUNDY-42S-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool,305.99,339.99,Size,42S,Type,3-Piece,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,https://kct-menswear.com/images/suits/suit-burgundy-2p-back.jpg
,suit-burgundy-2p,Burgundy Suit - 2 Piece,Bold Burgundy Suit for special events,"Statement burgundy suit perfect for cocktail parties, holiday events, and occasions where you want to stand out. Features rich color and impeccable tailoring.",published,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool,event-suits,suits,Burgundy,TRUE,,,Burgundy Suit 40R 2-Piece,KCT-BURGUNDY-40R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool,287.99,319.99,Size,40R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,https://kct-menswear.com/images/suits/suit-burgundy-2p-back.jpg
,suit-burgundy-2p,Burgundy Suit - 2 Piece,Bold Burgundy Suit for special events,"Statement burgundy suit perfect for cocktail parties, holiday events, and occasions where you want to stand out. Features rich color and impeccable tailoring.",published,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool,event-suits,suits,Burgundy,TRUE,,,Burgundy Suit 40R 3-Piece,KCT-BURGUNDY-40R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool,305.99,339.99,Size,40R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,https://kct-menswear.com/images/suits/suit-burgundy-2p-back.jpg
,suit-burgundy-2p,Burgundy Suit - 2 Piece,Bold Burgundy Suit for special events,"Statement burgundy suit perfect for cocktail parties, holiday events, and occasions where you want to stand out. Features rich color and impeccable tailoring.",published,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool,event-suits,suits,Burgundy,TRUE,,,Burgundy Suit 42R 2-Piece,KCT-BURGUNDY-42R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool,287.99,319.99,Size,42R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,https://kct-menswear.com/images/suits/suit-burgundy-2p-back.jpg
,suit-burgundy-2p,Burgundy Suit - 2 Piece,Bold Burgundy Suit for special events,"Statement burgundy suit perfect for cocktail parties, holiday events, and occasions where you want to stand out. Features rich color and impeccable tailoring.",published,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool,event-suits,suits,Burgundy,TRUE,,,Burgundy Suit 42R 3-Piece,KCT-BURGUNDY-42R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool,305.99,339.99,Size,42R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,https://kct-menswear.com/images/suits/suit-burgundy-2p-back.jpg
,suit-burgundy-2p,Burgundy Suit - 2 Piece,Bold Burgundy Suit for special events,"Statement burgundy suit perfect for cocktail parties, holiday events, and occasions where you want to stand out. Features rich color and impeccable tailoring.",published,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool,event-suits,suits,Burgundy,TRUE,,,Burgundy Suit 44R 2-Piece,KCT-BURGUNDY-44R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool,287.99,319.99,Size,44R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,https://kct-menswear.com/images/suits/suit-burgundy-2p-back.jpg
,suit-burgundy-2p,Burgundy Suit - 2 Piece,Bold Burgundy Suit for special events,"Statement burgundy suit perfect for cocktail parties, holiday events, and occasions where you want to stand out. Features rich color and impeccable tailoring.",published,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool,event-suits,suits,Burgundy,TRUE,,,Burgundy Suit 44R 3-Piece,KCT-BURGUNDY-44R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool,305.99,339.99,Size,44R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,https://kct-menswear.com/images/suits/suit-burgundy-2p-back.jpg
,suit-burgundy-2p,Burgundy Suit - 2 Piece,Bold Burgundy Suit for special events,"Statement burgundy suit perfect for cocktail parties, holiday events, and occasions where you want to stand out. Features rich color and impeccable tailoring.",published,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool,event-suits,suits,Burgundy,TRUE,,,Burgundy Suit 42L 2-Piece,KCT-BURGUNDY-42L-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool,305.99,339.99,Size,42L,Type,2-Piece,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,https://kct-menswear.com/images/suits/suit-burgundy-2p-back.jpg
,suit-burgundy-2p,Burgundy Suit - 2 Piece,Bold Burgundy Suit for special events,"Statement burgundy suit perfect for cocktail parties, holiday events, and occasions where you want to stand out. Features rich color and impeccable tailoring.",published,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool,event-suits,suits,Burgundy,TRUE,,,Burgundy Suit 42L 3-Piece,KCT-BURGUNDY-42L-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool,323.99,359.99,Size,42L,Type,3-Piece,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,https://kct-menswear.com/images/suits/suit-burgundy-2p-back.jpg
,suit-burgundy-2p,Burgundy Suit - 2 Piece,Bold Burgundy Suit for special events,"Statement burgundy suit perfect for cocktail parties, holiday events, and occasions where you want to stand out. Features rich color and impeccable tailoring.",published,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool,event-suits,suits,Burgundy,TRUE,,,Burgundy Suit 44L 2-Piece,KCT-BURGUNDY-44L-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool,305.99,339.99,Size,44L,Type,2-Piece,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,https://kct-menswear.com/images/suits/suit-burgundy-2p-back.jpg
,suit-burgundy-2p,Burgundy Suit - 2 Piece,Bold Burgundy Suit for special events,"Statement burgundy suit perfect for cocktail parties, holiday events, and occasions where you want to stand out. Features rich color and impeccable tailoring.",published,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool,event-suits,suits,Burgundy,TRUE,,,Burgundy Suit 44L 3-Piece,KCT-BURGUNDY-44L-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool,323.99,359.99,Size,44L,Type,3-Piece,https://kct-menswear.com/images/suits/suit-burgundy-2p-front.jpg,https://kct-menswear.com/images/suits/suit-burgundy-2p-back.jpg
