Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Product Collection Id,Product Type Id,Product Tag 1,Product Tag 2,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Product Image 1 Url,Product Image 2 Url
,suit-sand,Sand Suit,Premium Sand Suit - Light & Elegant,"Refined sand-colored suit ideal for beach weddings, summer events, and destination occasions. Light, comfortable, and sophisticated.",published,https://kct-menswear.com/images/suits/suit-sand-front.jpg,1600,,,,6203.39.10,USA,,Lightweight Linen-Wool Blend,wedding-suits,suits,Sand,3-Piece,TRUE,,,Sand Suit 40R 3-Piece,KCT-SAND-40R-3P,,FALSE,TRUE,1600,,,,,,,Lightweight Linen-Wool Blend,183.99,199.99,Size,40R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-sand-front.jpg,https://kct-menswear.com/images/suits/suit-sand-back.jpg
,suit-sand,Sand Suit,Premium Sand Suit - Light & Elegant,"Refined sand-colored suit ideal for beach weddings, summer events, and destination occasions. Light, comfortable, and sophisticated.",published,https://kct-menswear.com/images/suits/suit-sand-front.jpg,1500,,,,6203.39.10,USA,,Lightweight Linen-Wool Blend,wedding-suits,suits,Sand,2-Piece,TRUE,,,Sand Suit 42R 2-Piece,KCT-SAND-42R-2P,,FALSE,TRUE,1500,,,,,,,Lightweight Linen-Wool Blend,165.59,179.99,Size,42R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-sand-front.jpg,https://kct-menswear.com/images/suits/suit-sand-back.jpg
,suit-sand,Sand Suit,Premium Sand Suit - Light & Elegant,"Refined sand-colored suit ideal for beach weddings, summer events, and destination occasions. Light, comfortable, and sophisticated.",published,https://kct-menswear.com/images/suits/suit-sand-front.jpg,1600,,,,6203.39.10,USA,,Lightweight Linen-Wool Blend,wedding-suits,suits,Sand,3-Piece,TRUE,,,Sand Suit 42R 3-Piece,KCT-SAND-42R-3P,,FALSE,TRUE,1600,,,,,,,Lightweight Linen-Wool Blend,183.99,199.99,Size,42R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-sand-front.jpg,https://kct-menswear.com/images/suits/suit-sand-back.jpg
,suit-sand,Sand Suit,Premium Sand Suit - Light & Elegant,"Refined sand-colored suit ideal for beach weddings, summer events, and destination occasions. Light, comfortable, and sophisticated.",published,https://kct-menswear.com/images/suits/suit-sand-front.jpg,1500,,,,6203.39.10,USA,,Lightweight Linen-Wool Blend,wedding-suits,suits,Sand,2-Piece,TRUE,,,Sand Suit 44R 2-Piece,KCT-SAND-44R-2P,,FALSE,TRUE,1500,,,,,,,Lightweight Linen-Wool Blend,165.59,179.99,Size,44R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-sand-front.jpg,https://kct-menswear.com/images/suits/suit-sand-back.jpg
,suit-sand,Sand Suit,Premium Sand Suit - Light & Elegant,"Refined sand-colored suit ideal for beach weddings, summer events, and destination occasions. Light, comfortable, and sophisticated.",published,https://kct-menswear.com/images/suits/suit-sand-front.jpg,1600,,,,6203.39.10,USA,,Lightweight Linen-Wool Blend,wedding-suits,suits,Sand,3-Piece,TRUE,,,Sand Suit 44R 3-Piece,KCT-SAND-44R-3P,,FALSE,TRUE,1600,,,,,,,Lightweight Linen-Wool Blend,183.99,199.99,Size,44R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-sand-front.jpg,https://kct-menswear.com/images/suits/suit-sand-back.jpg
,suit-sand,Sand Suit,Premium Sand Suit - Light & Elegant,"Refined sand-colored suit ideal for beach weddings, summer events, and destination occasions. Light, comfortable, and sophisticated.",published,https://kct-menswear.com/images/suits/suit-sand-front.jpg,1500,,,,6203.39.10,USA,,Lightweight Linen-Wool Blend,wedding-suits,suits,Sand,2-Piece,TRUE,,,Sand Suit 46R 2-Piece,KCT-SAND-46R-2P,,FALSE,TRUE,1500,,,,,,,Lightweight Linen-Wool Blend,165.59,179.99,Size,46R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-sand-front.jpg,https://kct-menswear.com/images/suits/suit-sand-back.jpg
,suit-sand,Sand Suit,Premium Sand Suit - Light & Elegant,"Refined sand-colored suit ideal for beach weddings, summer events, and destination occasions. Light, comfortable, and sophisticated.",published,https://kct-menswear.com/images/suits/suit-sand-front.jpg,1600,,,,6203.39.10,USA,,Lightweight Linen-Wool Blend,wedding-suits,suits,Sand,3-Piece,TRUE,,,Sand Suit 46R 3-Piece,KCT-SAND-46R-3P,,FALSE,TRUE,1600,,,,,,,Lightweight Linen-Wool Blend,183.99,199.99,Size,46R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-sand-front.jpg,https://kct-menswear.com/images/suits/suit-sand-back.jpg
,suit-tan,Tan Suit,Premium Tan Suit - Versatile & Stylish,"Versatile tan suit perfect for outdoor events, summer occasions, and casual weddings. Combines style with comfort.",published,https://kct-menswear.com/images/suits/suit-tan-front.jpg,1500,,,,6203.39.10,USA,,Cotton-Wool Blend,wedding-suits,suits,Tan,2-Piece,TRUE,,,Tan Suit 38R 2-Piece,KCT-TAN-38R-2P,,FALSE,TRUE,1500,,,,,,,Cotton-Wool Blend,165.59,179.99,Size,38R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-tan-front.jpg,https://kct-menswear.com/images/suits/suit-tan-back.jpg
,suit-tan,Tan Suit,Premium Tan Suit - Versatile & Stylish,"Versatile tan suit perfect for outdoor events, summer occasions, and casual weddings. Combines style with comfort.",published,https://kct-menswear.com/images/suits/suit-tan-front.jpg,1600,,,,6203.39.10,USA,,Cotton-Wool Blend,wedding-suits,suits,Tan,3-Piece,TRUE,,,Tan Suit 38R 3-Piece,KCT-TAN-38R-3P,,FALSE,TRUE,1600,,,,,,,Cotton-Wool Blend,183.99,199.99,Size,38R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-tan-front.jpg,https://kct-menswear.com/images/suits/suit-tan-back.jpg
,suit-tan,Tan Suit,Premium Tan Suit - Versatile & Stylish,"Versatile tan suit perfect for outdoor events, summer occasions, and casual weddings. Combines style with comfort.",published,https://kct-menswear.com/images/suits/suit-tan-front.jpg,1500,,,,6203.39.10,USA,,Cotton-Wool Blend,wedding-suits,suits,Tan,2-Piece,TRUE,,,Tan Suit 40R 2-Piece,KCT-TAN-40R-2P,,FALSE,TRUE,1500,,,,,,,Cotton-Wool Blend,165.59,179.99,Size,40R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-tan-front.jpg,https://kct-menswear.com/images/suits/suit-tan-back.jpg
,suit-tan,Tan Suit,Premium Tan Suit - Versatile & Stylish,"Versatile tan suit perfect for outdoor events, summer occasions, and casual weddings. Combines style with comfort.",published,https://kct-menswear.com/images/suits/suit-tan-front.jpg,1600,,,,6203.39.10,USA,,Cotton-Wool Blend,wedding-suits,suits,Tan,3-Piece,TRUE,,,Tan Suit 40R 3-Piece,KCT-TAN-40R-3P,,FALSE,TRUE,1600,,,,,,,Cotton-Wool Blend,183.99,199.99,Size,40R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-tan-front.jpg,https://kct-menswear.com/images/suits/suit-tan-back.jpg
,suit-tan,Tan Suit,Premium Tan Suit - Versatile & Stylish,"Versatile tan suit perfect for outdoor events, summer occasions, and casual weddings. Combines style with comfort.",published,https://kct-menswear.com/images/suits/suit-tan-front.jpg,1500,,,,6203.39.10,USA,,Cotton-Wool Blend,wedding-suits,suits,Tan,2-Piece,TRUE,,,Tan Suit 42R 2-Piece,KCT-TAN-42R-2P,,FALSE,TRUE,1500,,,,,,,Cotton-Wool Blend,165.59,179.99,Size,42R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-tan-front.jpg,https://kct-menswear.com/images/suits/suit-tan-back.jpg
,suit-tan,Tan Suit,Premium Tan Suit - Versatile & Stylish,"Versatile tan suit perfect for outdoor events, summer occasions, and casual weddings. Combines style with comfort.",published,https://kct-menswear.com/images/suits/suit-tan-front.jpg,1600,,,,6203.39.10,USA,,Cotton-Wool Blend,wedding-suits,suits,Tan,3-Piece,TRUE,,,Tan Suit 42R 3-Piece,KCT-TAN-42R-3P,,FALSE,TRUE,1600,,,,,,,Cotton-Wool Blend,183.99,199.99,Size,42R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-tan-front.jpg,https://kct-menswear.com/images/suits/suit-tan-back.jpg
,suit-tan,Tan Suit,Premium Tan Suit - Versatile & Stylish,"Versatile tan suit perfect for outdoor events, summer occasions, and casual weddings. Combines style with comfort.",published,https://kct-menswear.com/images/suits/suit-tan-front.jpg,1500,,,,6203.39.10,USA,,Cotton-Wool Blend,wedding-suits,suits,Tan,2-Piece,TRUE,,,Tan Suit 44R 2-Piece,KCT-TAN-44R-2P,,FALSE,TRUE,1500,,,,,,,Cotton-Wool Blend,165.59,179.99,Size,44R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-tan-front.jpg,https://kct-menswear.com/images/suits/suit-tan-back.jpg
,suit-tan,Tan Suit,Premium Tan Suit - Versatile & Stylish,"Versatile tan suit perfect for outdoor events, summer occasions, and casual weddings. Combines style with comfort.",published,https://kct-menswear.com/images/suits/suit-tan-front.jpg,1600,,,,6203.39.10,USA,,Cotton-Wool Blend,wedding-suits,suits,Tan,3-Piece,TRUE,,,Tan Suit 44R 3-Piece,KCT-TAN-44R-3P,,FALSE,TRUE,1600,,,,,,,Cotton-Wool Blend,183.99,199.99,Size,44R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-tan-front.jpg,https://kct-menswear.com/images/suits/suit-tan-back.jpg
,suit-tan,Tan Suit,Premium Tan Suit - Versatile & Stylish,"Versatile tan suit perfect for outdoor events, summer occasions, and casual weddings. Combines style with comfort.",published,https://kct-menswear.com/images/suits/suit-tan-front.jpg,1500,,,,6203.39.10,USA,,Cotton-Wool Blend,wedding-suits,suits,Tan,2-Piece,TRUE,,,Tan Suit 46R 2-Piece,KCT-TAN-46R-2P,,FALSE,TRUE,1500,,,,,,,Cotton-Wool Blend,165.59,179.99,Size,46R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-tan-front.jpg,https://kct-menswear.com/images/suits/suit-tan-back.jpg
,suit-tan,Tan Suit,Premium Tan Suit - Versatile & Stylish,"Versatile tan suit perfect for outdoor events, summer occasions, and casual weddings. Combines style with comfort.",published,https://kct-menswear.com/images/suits/suit-tan-front.jpg,1600,,,,6203.39.10,USA,,Cotton-Wool Blend,wedding-suits,suits,Tan,3-Piece,TRUE,,,Tan Suit 46R 3-Piece,KCT-TAN-46R-3P,,FALSE,TRUE,1600,,,,,,,Cotton-Wool Blend,183.99,199.99,Size,46R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-tan-front.jpg,https://kct-menswear.com/images/suits/suit-tan-back.jpg
,suit-navy,Navy Suit,Premium Navy Suit - The Essential Classic,"Timeless navy suit that forms the foundation of any formal wardrobe. Perfect for business, weddings, and all formal occasions.",published,https://kct-menswear.com/images/suits/suit-navy-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Navy,2-Piece,TRUE,,,Navy Suit 38R 2-Piece,KCT-NAVY-38R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool Blend,165.59,179.99,Size,38R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-navy-front.jpg,https://kct-menswear.com/images/suits/suit-navy-back.jpg
,suit-navy,Navy Suit,Premium Navy Suit - The Essential Classic,"Timeless navy suit that forms the foundation of any formal wardrobe. Perfect for business, weddings, and all formal occasions.",published,https://kct-menswear.com/images/suits/suit-navy-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Navy,3-Piece,TRUE,,,Navy Suit 38R 3-Piece,KCT-NAVY-38R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool Blend,183.99,199.99,Size,38R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-navy-front.jpg,https://kct-menswear.com/images/suits/suit-navy-back.jpg
,suit-navy,Navy Suit,Premium Navy Suit - The Essential Classic,"Timeless navy suit that forms the foundation of any formal wardrobe. Perfect for business, weddings, and all formal occasions.",published,https://kct-menswear.com/images/suits/suit-navy-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Navy,2-Piece,TRUE,,,Navy Suit 40R 2-Piece,KCT-NAVY-40R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool Blend,165.59,179.99,Size,40R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-navy-front.jpg,https://kct-menswear.com/images/suits/suit-navy-back.jpg
,suit-navy,Navy Suit,Premium Navy Suit - The Essential Classic,"Timeless navy suit that forms the foundation of any formal wardrobe. Perfect for business, weddings, and all formal occasions.",published,https://kct-menswear.com/images/suits/suit-navy-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Navy,3-Piece,TRUE,,,Navy Suit 40R 3-Piece,KCT-NAVY-40R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool Blend,183.99,199.99,Size,40R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-navy-front.jpg,https://kct-menswear.com/images/suits/suit-navy-back.jpg
,suit-navy,Navy Suit,Premium Navy Suit - The Essential Classic,"Timeless navy suit that forms the foundation of any formal wardrobe. Perfect for business, weddings, and all formal occasions.",published,https://kct-menswear.com/images/suits/suit-navy-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Navy,2-Piece,TRUE,,,Navy Suit 42R 2-Piece,KCT-NAVY-42R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool Blend,165.59,179.99,Size,42R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-navy-front.jpg,https://kct-menswear.com/images/suits/suit-navy-back.jpg
,suit-navy,Navy Suit,Premium Navy Suit - The Essential Classic,"Timeless navy suit that forms the foundation of any formal wardrobe. Perfect for business, weddings, and all formal occasions.",published,https://kct-menswear.com/images/suits/suit-navy-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Navy,3-Piece,TRUE,,,Navy Suit 42R 3-Piece,KCT-NAVY-42R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool Blend,183.99,199.99,Size,42R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-navy-front.jpg,https://kct-menswear.com/images/suits/suit-navy-back.jpg
,suit-navy,Navy Suit,Premium Navy Suit - The Essential Classic,"Timeless navy suit that forms the foundation of any formal wardrobe. Perfect for business, weddings, and all formal occasions.",published,https://kct-menswear.com/images/suits/suit-navy-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Navy,2-Piece,TRUE,,,Navy Suit 44R 2-Piece,KCT-NAVY-44R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool Blend,165.59,179.99,Size,44R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-navy-front.jpg,https://kct-menswear.com/images/suits/suit-navy-back.jpg
,suit-navy,Navy Suit,Premium Navy Suit - The Essential Classic,"Timeless navy suit that forms the foundation of any formal wardrobe. Perfect for business, weddings, and all formal occasions.",published,https://kct-menswear.com/images/suits/suit-navy-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Navy,3-Piece,TRUE,,,Navy Suit 44R 3-Piece,KCT-NAVY-44R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool Blend,183.99,199.99,Size,44R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-navy-front.jpg,https://kct-menswear.com/images/suits/suit-navy-back.jpg
,suit-navy,Navy Suit,Premium Navy Suit - The Essential Classic,"Timeless navy suit that forms the foundation of any formal wardrobe. Perfect for business, weddings, and all formal occasions.",published,https://kct-menswear.com/images/suits/suit-navy-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Navy,2-Piece,TRUE,,,Navy Suit 46R 2-Piece,KCT-NAVY-46R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool Blend,165.59,179.99,Size,46R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-navy-front.jpg,https://kct-menswear.com/images/suits/suit-navy-back.jpg
,suit-navy,Navy Suit,Premium Navy Suit - The Essential Classic,"Timeless navy suit that forms the foundation of any formal wardrobe. Perfect for business, weddings, and all formal occasions.",published,https://kct-menswear.com/images/suits/suit-navy-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Navy,3-Piece,TRUE,,,Navy Suit 46R 3-Piece,KCT-NAVY-46R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool Blend,183.99,199.99,Size,46R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-navy-front.jpg,https://kct-menswear.com/images/suits/suit-navy-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,2-Piece,TRUE,,,Charcoal Grey Suit 38R 2-Piece,KCT-CHARCOAL-38R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool Blend,165.59,179.99,Size,38R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,3-Piece,TRUE,,,Charcoal Grey Suit 38R 3-Piece,KCT-CHARCOAL-38R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool Blend,183.99,199.99,Size,38R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,2-Piece,TRUE,,,Charcoal Grey Suit 40R 2-Piece,KCT-CHARCOAL-40R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool Blend,165.59,179.99,Size,40R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,3-Piece,TRUE,,,Charcoal Grey Suit 40R 3-Piece,KCT-CHARCOAL-40R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool Blend,183.99,199.99,Size,40R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,2-Piece,TRUE,,,Charcoal Grey Suit 42R 2-Piece,KCT-CHARCOAL-42R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool Blend,165.59,179.99,Size,42R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,3-Piece,TRUE,,,Charcoal Grey Suit 42R 3-Piece,KCT-CHARCOAL-42R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool Blend,183.99,199.99,Size,42R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,2-Piece,TRUE,,,Charcoal Grey Suit 44R 2-Piece,KCT-CHARCOAL-44R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool Blend,165.59,179.99,Size,44R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,3-Piece,TRUE,,,Charcoal Grey Suit 44R 3-Piece,KCT-CHARCOAL-44R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool Blend,183.99,199.99,Size,44R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,2-Piece,TRUE,,,Charcoal Grey Suit 46R 2-Piece,KCT-CHARCOAL-46R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool Blend,165.59,179.99,Size,46R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,3-Piece,TRUE,,,Charcoal Grey Suit 46R 3-Piece,KCT-CHARCOAL-46R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool Blend,183.99,199.99,Size,46R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-light-grey,Light Grey Suit,Premium Light Grey Suit - Modern & Fresh,"Contemporary light grey suit perfect for daytime events, summer weddings, and modern business settings.",published,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,1500,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,2-Piece,TRUE,,,Light Grey Suit 38R 2-Piece,KCT-LIGHT-GREY-38R-2P,,FALSE,TRUE,1500,,,,,,,Lightweight Wool Blend,165.59,179.99,Size,38R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-back.jpg
,suit-light-grey,Light Grey Suit,Premium Light Grey Suit - Modern & Fresh,"Contemporary light grey suit perfect for daytime events, summer weddings, and modern business settings.",published,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,1600,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,3-Piece,TRUE,,,Light Grey Suit 38R 3-Piece,KCT-LIGHT-GREY-38R-3P,,FALSE,TRUE,1600,,,,,,,Lightweight Wool Blend,183.99,199.99,Size,38R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-back.jpg
,suit-light-grey,Light Grey Suit,Premium Light Grey Suit - Modern & Fresh,"Contemporary light grey suit perfect for daytime events, summer weddings, and modern business settings.",published,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,1500,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,2-Piece,TRUE,,,Light Grey Suit 40R 2-Piece,KCT-LIGHT-GREY-40R-2P,,FALSE,TRUE,1500,,,,,,,Lightweight Wool Blend,165.59,179.99,Size,40R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-back.jpg
,suit-light-grey,Light Grey Suit,Premium Light Grey Suit - Modern & Fresh,"Contemporary light grey suit perfect for daytime events, summer weddings, and modern business settings.",published,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,1600,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,3-Piece,TRUE,,,Light Grey Suit 40R 3-Piece,KCT-LIGHT-GREY-40R-3P,,FALSE,TRUE,1600,,,,,,,Lightweight Wool Blend,183.99,199.99,Size,40R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-back.jpg
,suit-light-grey,Light Grey Suit,Premium Light Grey Suit - Modern & Fresh,"Contemporary light grey suit perfect for daytime events, summer weddings, and modern business settings.",published,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,1500,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,2-Piece,TRUE,,,Light Grey Suit 42R 2-Piece,KCT-LIGHT-GREY-42R-2P,,FALSE,TRUE,1500,,,,,,,Lightweight Wool Blend,165.59,179.99,Size,42R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-back.jpg
,suit-light-grey,Light Grey Suit,Premium Light Grey Suit - Modern & Fresh,"Contemporary light grey suit perfect for daytime events, summer weddings, and modern business settings.",published,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,1600,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,3-Piece,TRUE,,,Light Grey Suit 42R 3-Piece,KCT-LIGHT-GREY-42R-3P,,FALSE,TRUE,1600,,,,,,,Lightweight Wool Blend,183.99,199.99,Size,42R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-back.jpg
